date,p2tr_output_count,total_output_count,p2tr_output_share_pct,tx_spending_taproot_count,total_tx_count,p2tr_tx_share_pct,source_url
2024-12-14,482093,1355426,35.5676,271694,517482,52.5031,https://mainnet.observer/csv/
2024-12-15,340689,1056785,32.2383,169313,378527,44.7294,https://mainnet.observer/csv/
2024-12-16,303551,1110583,27.3326,149758,412747,36.2832,https://mainnet.observer/csv/
2024-12-17,343376,1148397,29.9005,169288,419707,40.3348,https://mainnet.observer/csv/
2024-12-18,377142,1137521,33.1547,176282,414366,42.5426,https://mainnet.observer/csv/
2024-12-19,360151,1220665,29.5045,171414,437574,39.1737,https://mainnet.observer/csv/
2024-12-20,294694,1127433,26.1385,141870,398670,35.5858,https://mainnet.observer/csv/
2024-12-21,236759,936215,25.289,114969,330225,34.8154,https://mainnet.observer/csv/
2024-12-22,226591,924831,24.5008,119846,336217,35.6454,https://mainnet.observer/csv/
2024-12-23,160885,853778,18.8439,66175,292681,22.6099,https://mainnet.observer/csv/
2024-12-24,193273,921183,20.981,93099,326570,28.5081,https://mainnet.observer/csv/
2024-12-25,315049,1051428,29.9639,177414,405831,43.7162,https://mainnet.observer/csv/
2024-12-26,189861,843333,22.5132,95615,298916,31.9872,https://mainnet.observer/csv/
2024-12-27,228056,1008800,22.6067,110100,348241,31.616,https://mainnet.observer/csv/
2024-12-28,176933,878891,20.1314,78085,298580,26.1521,https://mainnet.observer/csv/
2024-12-29,297758,1099073,27.0917,178521,419112,42.5951,https://mainnet.observer/csv/
2024-12-30,237439,1042019,22.7864,120519,374721,32.1623,https://mainnet.observer/csv/
2024-12-31,210552,942536,22.3389,91676,312513,29.3351,https://mainnet.observer/csv/
2025-01-01,211164,849704,24.8515,101607,292213,34.7716,https://mainnet.observer/csv/
2025-01-02,356912,1084152,32.9208,173080,402440,43.0077,https://mainnet.observer/csv/
2025-01-03,362702,1139570,31.828,180140,409341,44.0073,https://mainnet.observer/csv/
2025-01-04,444639,1124689,39.5344,225104,432302,52.071,https://mainnet.observer/csv/
2025-01-05,446348,1112329,40.1273,231814,433954,53.419,https://mainnet.observer/csv/
2025-01-06,261194,999387,26.1354,125148,366260,34.1692,https://mainnet.observer/csv/
2025-01-07,259676,980514,26.4837,125612,352121,35.673,https://mainnet.observer/csv/
2025-01-08,350883,1087161,32.2752,170371,399976,42.5953,https://mainnet.observer/csv/
2025-01-09,548752,1344810,40.8052,299567,534013,56.0973,https://mainnet.observer/csv/
2025-01-10,353492,1112198,31.7832,184437,408769,45.1201,https://mainnet.observer/csv/
2025-01-11,300002,970085,30.9253,156070,361190,43.2099,https://mainnet.observer/csv/
2025-01-12,376175,1010969,37.2094,179473,380525,47.1646,https://mainnet.observer/csv/
2025-01-13,348796,1074664,32.4563,181891,408248,44.554,https://mainnet.observer/csv/
2025-01-14,233609,963516,24.2455,111474,352684,31.6073,https://mainnet.observer/csv/
2025-01-15,233574,969206,24.0995,114613,354014,32.3753,https://mainnet.observer/csv/
2025-01-16,277671,1022526,27.1554,138855,375439,36.9847,https://mainnet.observer/csv/
2025-01-17,322233,1146776,28.099,160797,425661,37.7758,https://mainnet.observer/csv/
2025-01-18,208941,1003079,20.83,110887,360666,30.7451,https://mainnet.observer/csv/
2025-01-19,258475,1034996,24.9735,127194,388509,32.739,https://mainnet.observer/csv/
2025-01-20,203858,968086,21.0578,87058,350291,24.8531,https://mainnet.observer/csv/
2025-01-21,187214,924337,20.2539,81871,324412,25.2367,https://mainnet.observer/csv/
2025-01-22,379064,1140079,33.2489,193274,432369,44.7012,https://mainnet.observer/csv/
2025-01-23,171965,926712,18.5565,82004,326010,25.1538,https://mainnet.observer/csv/
2025-01-24,271269,1029654,26.3456,129687,369243,35.1224,https://mainnet.observer/csv/
2025-01-25,240052,919662,26.1022,127840,338988,37.7122,https://mainnet.observer/csv/
2025-01-26,236732,849680,27.8613,117461,309651,37.9334,https://mainnet.observer/csv/
2025-01-27,204843,910855,22.4891,100075,332102,30.1338,https://mainnet.observer/csv/
2025-01-28,139707,827913,16.8746,66121,305953,21.6115,https://mainnet.observer/csv/
2025-01-29,203479,969566,20.9866,104478,355332,29.4029,https://mainnet.observer/csv/
2025-01-30,145217,946114,15.3488,73139,335134,21.8238,https://mainnet.observer/csv/
2025-01-31,150544,941682,15.9867,71706,328684,21.8161,https://mainnet.observer/csv/
2025-02-01,254063,990256,25.6563,127484,357439,35.6659,https://mainnet.observer/csv/
2025-02-02,315687,1000420,31.5554,167850,383258,43.7956,https://mainnet.observer/csv/
2025-02-03,210434,992066,21.2117,103881,360484,28.8171,https://mainnet.observer/csv/
2025-02-04,180274,863482,20.8776,87685,308619,28.4121,https://mainnet.observer/csv/
2025-02-05,291367,1019192,28.588,150015,381126,39.361,https://mainnet.observer/csv/
2025-02-06,375041,1144785,32.7608,197332,428326,46.0705,https://mainnet.observer/csv/
2025-02-07,461627,1249191,36.9541,258551,498394,51.8768,https://mainnet.observer/csv/
2025-02-08,486315,1183541,41.0898,267764,469138,57.0757,https://mainnet.observer/csv/
2025-02-09,361253,992497,36.3984,198529,385420,51.5098,https://mainnet.observer/csv/
2025-02-10,231138,935609,24.7046,120074,359522,33.3982,https://mainnet.observer/csv/
2025-02-11,214194,914487,23.4223,108893,337513,32.2633,https://mainnet.observer/csv/
2025-02-12,273723,1018636,26.8715,148432,386539,38.4003,https://mainnet.observer/csv/
2025-02-13,292240,1042073,28.0441,148015,379906,38.961,https://mainnet.observer/csv/
2025-02-14,214003,968737,22.0909,107969,346002,31.2047,https://mainnet.observer/csv/
2025-02-15,193647,844688,22.9253,98500,306930,32.092,https://mainnet.observer/csv/
2025-02-16,235961,820916,28.7436,113806,300091,37.9238,https://mainnet.observer/csv/
2025-02-17,240130,883587,27.1767,120410,333466,36.1086,https://mainnet.observer/csv/
2025-02-18,359546,1108101,32.447,204613,422709,48.4052,https://mainnet.observer/csv/
2025-02-19,403800,1172985,34.425,235870,448569,52.5828,https://mainnet.observer/csv/
2025-02-20,443366,1288055,34.4214,253805,480465,52.8249,https://mainnet.observer/csv/
2025-02-21,366665,1255016,29.216,237361,459909,51.6104,https://mainnet.observer/csv/
2025-02-22,536378,1438053,37.2989,361039,551849,65.4235,https://mainnet.observer/csv/
2025-02-23,649187,1457483,44.5417,411724,572814,71.8774,https://mainnet.observer/csv/
2025-02-24,401986,1255781,32.0108,292613,514086,56.9191,https://mainnet.observer/csv/
2025-02-25,334165,1332940,25.0698,244840,497063,49.2573,https://mainnet.observer/csv/
2025-02-26,240529,1151014,20.8971,167559,403575,41.5187,https://mainnet.observer/csv/
2025-02-27,145048,927085,15.6456,87200,325162,26.8174,https://mainnet.observer/csv/
2025-02-28,187249,1074247,17.4307,119100,386183,30.8403,https://mainnet.observer/csv/
2025-03-01,144610,866383,16.6912,69455,290895,23.8763,https://mainnet.observer/csv/
2025-03-02,125290,779789,16.0672,58445,264912,22.062,https://mainnet.observer/csv/
2025-03-03,245404,1088968,22.5355,124969,374224,33.3942,https://mainnet.observer/csv/
2025-03-04,146607,900022,16.2893,65233,304773,21.4038,https://mainnet.observer/csv/
2025-03-05,152562,881330,17.3104,71860,309176,23.2424,https://mainnet.observer/csv/
2025-03-06,251078,1050688,23.8965,124121,370349,33.5146,https://mainnet.observer/csv/
2025-03-07,171152,936648,18.2728,78278,313588,24.9621,https://mainnet.observer/csv/
2025-03-08,192104,846507,22.6937,92439,292451,31.6084,https://mainnet.observer/csv/
2025-03-09,224061,851709,26.3072,109658,300380,36.5064,https://mainnet.observer/csv/
2025-03-10,381662,1243377,30.6956,199891,446224,44.7961,https://mainnet.observer/csv/
2025-03-11,259528,1071808,24.214,142295,376740,37.7701,https://mainnet.observer/csv/
2025-03-12,326244,1227308,26.5821,201738,428828,47.044,https://mainnet.observer/csv/
2025-03-13,458701,1499218,30.596,302216,532638,56.7395,https://mainnet.observer/csv/
2025-03-14,336301,1261902,26.6503,205190,439189,46.7202,https://mainnet.observer/csv/
2025-03-15,374922,1377847,27.2107,273570,473428,57.7849,https://mainnet.observer/csv/
2025-03-16,388280,1362817,28.491,288911,471115,61.3249,https://mainnet.observer/csv/
2025-03-17,233848,1081674,21.6191,151901,380493,39.9222,https://mainnet.observer/csv/
2025-03-18,231095,1070776,21.582,136014,369237,36.8365,https://mainnet.observer/csv/
2025-03-19,371823,1234293,30.1244,207342,441661,46.946,https://mainnet.observer/csv/
2025-03-20,208821,980196,21.304,108008,337973,31.9576,https://mainnet.observer/csv/
2025-03-21,173813,912938,19.0389,89828,321230,27.9638,https://mainnet.observer/csv/
2025-03-22,418171,1093712,38.2341,218287,413839,52.7468,https://mainnet.observer/csv/
2025-03-23,531618,1437504,36.982,349535,533755,65.486,https://mainnet.observer/csv/
2025-03-24,351250,1333724,26.336,233442,483673,48.2644,https://mainnet.observer/csv/
2025-03-25,416944,1503947,27.7233,184416,505859,36.456,https://mainnet.observer/csv/
2025-03-26,395288,1411132,28.0121,261543,515068,50.7783,https://mainnet.observer/csv/
2025-03-27,289661,1240075,23.3583,194637,437476,44.4909,https://mainnet.observer/csv/
2025-03-28,271050,1141471,23.7457,156211,397685,39.2801,https://mainnet.observer/csv/
2025-03-29,159176,836632,19.0258,80122,290139,27.615,https://mainnet.observer/csv/
2025-03-30,178183,849133,20.9841,94839,305206,31.0738,https://mainnet.observer/csv/
2025-03-31,160835,886769,18.1372,77932,318279,24.4854,https://mainnet.observer/csv/
2025-04-01,193460,1006984,19.2118,97000,356323,27.2225,https://mainnet.observer/csv/
2025-04-02,256780,1100290,23.3375,126168,399055,31.6167,https://mainnet.observer/csv/
2025-04-03,233792,1132355,20.6465,144833,392043,36.9431,https://mainnet.observer/csv/
2025-04-04,245746,1233465,19.9232,166765,429861,38.7951,https://mainnet.observer/csv/
2025-04-05,163356,823619,19.8339,80867,293474,27.5551,https://mainnet.observer/csv/
2025-04-06,170567,786934,21.6749,77080,279475,27.5803,https://mainnet.observer/csv/
2025-04-07,134159,859896,15.6018,65825,309387,21.2759,https://mainnet.observer/csv/
2025-04-08,226598,1010821,22.4172,116520,363972,32.0135,https://mainnet.observer/csv/
2025-04-09,144435,885559,16.31,67877,317312,21.3912,https://mainnet.observer/csv/
2025-04-10,168470,900429,18.71,80343,322464,24.9153,https://mainnet.observer/csv/
2025-04-11,297238,1102882,26.951,158655,405030,39.1712,https://mainnet.observer/csv/
2025-04-12,349666,1096047,31.9025,187711,409511,45.8378,https://mainnet.observer/csv/
2025-04-13,463378,1203405,38.5056,252308,455139,55.4354,https://mainnet.observer/csv/
2025-04-14,371665,1159803,32.0455,200752,441688,45.4511,https://mainnet.observer/csv/
2025-04-15,340617,1184509,28.756,171166,442899,38.6467,https://mainnet.observer/csv/
2025-04-16,409398,1393173,29.386,166903,507129,32.9113,https://mainnet.observer/csv/
2025-04-17,567075,1489119,38.0812,300568,557181,53.9444,https://mainnet.observer/csv/
2025-04-18,498517,1384580,36.0049,253303,508733,49.791,https://mainnet.observer/csv/
2025-04-19,473067,1565738,30.2137,183223,545076,33.6142,https://mainnet.observer/csv/
2025-04-20,438377,1298848,33.7512,250007,468737,53.3363,https://mainnet.observer/csv/
2025-04-21,400380,1177679,33.9974,205321,444986,46.141,https://mainnet.observer/csv/
2025-04-22,443290,1399983,31.664,226851,518267,43.7711,https://mainnet.observer/csv/
2025-04-23,243255,1126341,21.5969,132302,418203,31.6358,https://mainnet.observer/csv/
2025-04-24,342481,1256294,27.2612,196873,464739,42.3621,https://mainnet.observer/csv/
2025-04-25,253293,1101929,22.9863,128424,392451,32.7236,https://mainnet.observer/csv/
2025-04-26,230343,902130,25.5332,113780,321357,35.4061,https://mainnet.observer/csv/
2025-04-27,412193,1165281,35.3728,236717,441827,53.5769,https://mainnet.observer/csv/
2025-04-28,328475,1102210,29.8015,172258,409765,42.0382,https://mainnet.observer/csv/
2025-04-29,395878,1261528,31.3808,217030,467725,46.4012,https://mainnet.observer/csv/
2025-04-30,207949,979887,21.2217,107008,350729,30.5102,https://mainnet.observer/csv/
2025-05-01,191548,955412,20.0487,95280,331199,28.7682,https://mainnet.observer/csv/
2025-05-02,243409,1097321,22.1821,119850,379268,31.6003,https://mainnet.observer/csv/
2025-05-03,273391,1077007,25.3843,160740,389717,41.2453,https://mainnet.observer/csv/
2025-05-04,252449,945683,26.6949,137016,347977,39.375,https://mainnet.observer/csv/
2025-05-05,304858,1086313,28.0636,162632,402262,40.4294,https://mainnet.observer/csv/
2025-05-06,189396,915796,20.681,99404,332218,29.9213,https://mainnet.observer/csv/
2025-05-07,178472,949507,18.7963,91943,343011,26.8047,https://mainnet.observer/csv/
2025-05-08,189336,1023233,18.5037,102647,373813,27.4595,https://mainnet.observer/csv/
2025-05-09,134413,957168,14.0428,59806,334543,17.8769,https://mainnet.observer/csv/
2025-05-10,210447,924573,22.7615,109136,331074,32.9642,https://mainnet.observer/csv/
2025-05-11,157740,791011,19.9416,74192,281756,26.332,https://mainnet.observer/csv/
2025-05-12,213014,1057199,20.1489,91047,378285,24.0684,https://mainnet.observer/csv/
2025-05-13,123729,835775,14.8041,52094,295785,17.6121,https://mainnet.observer/csv/
2025-05-14,165607,917875,18.0424,81043,326818,24.7976,https://mainnet.observer/csv/
2025-05-15,253269,1041291,24.3226,133290,374153,35.6245,https://mainnet.observer/csv/
2025-05-16,291022,1114142,26.1207,120006,363786,32.9881,https://mainnet.observer/csv/
2025-05-17,158553,820117,19.333,85549,291797,29.318,https://mainnet.observer/csv/
2025-05-18,392751,1504351,26.1077,293097,629314,46.574,https://mainnet.observer/csv/
2025-05-19,211411,1387537,15.2364,147171,585883,25.1195,https://mainnet.observer/csv/
2025-05-20,195978,1376361,14.2389,127690,569769,22.4108,https://mainnet.observer/csv/
2025-05-21,295340,1122765,26.3047,153754,422191,36.4181,https://mainnet.observer/csv/
2025-05-22,281973,1232718,22.8741,160774,467803,34.3679,https://mainnet.observer/csv/
2025-05-23,276846,1206409,22.9479,159400,444625,35.8504,https://mainnet.observer/csv/
2025-05-24,308809,1071900,28.8095,167660,395420,42.4005,https://mainnet.observer/csv/
2025-05-25,288663,962816,29.9811,158768,356355,44.5533,https://mainnet.observer/csv/
2025-05-26,216494,948337,22.8288,114168,358290,31.8647,https://mainnet.observer/csv/
2025-05-27,209448,1079116,19.4092,135398,422984,32.0102,https://mainnet.observer/csv/
2025-05-28,294518,1356500,21.7116,198130,541153,36.6126,https://mainnet.observer/csv/
2025-05-29,184416,1024576,17.9993,111613,382859,29.1525,https://mainnet.observer/csv/
2025-05-30,201768,1140844,17.6859,103616,396232,26.1503,https://mainnet.observer/csv/
2025-05-31,160660,851689,18.8637,76706,299392,25.6206,https://mainnet.observer/csv/
2025-06-01,122917,734075,16.7445,57447,256072,22.4339,https://mainnet.observer/csv/
2025-06-02,177391,934181,18.9889,97165,346488,28.0428,https://mainnet.observer/csv/
2025-06-03,215839,1010653,21.3564,108391,358895,30.2013,https://mainnet.observer/csv/
2025-06-04,170888,918125,18.6127,81618,337037,24.2163,https://mainnet.observer/csv/
2025-06-05,128584,895249,14.3629,59134,320509,18.45,https://mainnet.observer/csv/
2025-06-06,110746,844605,13.1122,50036,298643,16.7545,https://mainnet.observer/csv/
2025-06-07,164416,820767,20.032,78645,290718,27.052,https://mainnet.observer/csv/
2025-06-08,210336,861920,24.4032,113093,307505,36.7776,https://mainnet.observer/csv/
2025-06-09,229691,1002604,22.9094,104803,361275,29.0092,https://mainnet.observer/csv/
2025-06-10,206545,1116750,18.4952,125589,428797,29.2887,https://mainnet.observer/csv/
2025-06-11,181594,931434,19.4962,90465,347263,26.0509,https://mainnet.observer/csv/
2025-06-12,246675,1144169,21.5593,136159,425413,32.0063,https://mainnet.observer/csv/
2025-06-13,214667,1036616,20.7084,92828,351499,26.4092,https://mainnet.observer/csv/
2025-06-14,133316,778664,17.1211,60547,273850,22.1095,https://mainnet.observer/csv/
2025-06-15,158729,778034,20.4013,77229,281934,27.3926,https://mainnet.observer/csv/
2025-06-16,213103,987059,21.5897,104953,361092,29.0654,https://mainnet.observer/csv/
2025-06-17,157253,940789,16.715,93048,354536,26.245,https://mainnet.observer/csv/
2025-06-18,235310,1140436,20.6333,150591,441317,34.1231,https://mainnet.observer/csv/
2025-06-19,161054,856750,18.7982,83569,308332,27.1036,https://mainnet.observer/csv/
2025-06-20,186035,978378,19.0146,105616,353459,29.8807,https://mainnet.observer/csv/
2025-06-21,169527,846157,20.0349,88700,309613,28.6487,https://mainnet.observer/csv/
2025-06-22,115784,733935,15.7758,58172,265421,21.9169,https://mainnet.observer/csv/
2025-06-23,141413,823513,17.1719,73583,290678,25.3143,https://mainnet.observer/csv/
2025-06-24,104231,768329,13.5659,45834,279124,16.4207,https://mainnet.observer/csv/
2025-06-25,225492,1065652,21.16,136487,387919,35.1844,https://mainnet.observer/csv/
2025-06-26,370176,1467293,25.2285,230312,504341,45.6659,https://mainnet.observer/csv/
2025-06-27,161730,966220,16.7384,99529,335434,29.6717,https://mainnet.observer/csv/
2025-06-28,245501,1100398,22.3102,182194,388943,46.8434,https://mainnet.observer/csv/
2025-06-29,275669,1061806,25.9623,176000,380608,46.2418,https://mainnet.observer/csv/
2025-06-30,189863,942083,20.1535,99659,339268,29.3747,https://mainnet.observer/csv/
2025-07-01,152311,911737,16.7056,80162,325613,24.6188,https://mainnet.observer/csv/
2025-07-02,170140,1017129,16.7275,96987,366147,26.4885,https://mainnet.observer/csv/
2025-07-03,184819,1013457,18.2365,105542,361041,29.2327,https://mainnet.observer/csv/
2025-07-04,194044,1006541,19.2783,118736,366873,32.3643,https://mainnet.observer/csv/
2025-07-05,290124,1203061,24.1155,219478,427456,51.3452,https://mainnet.observer/csv/
2025-07-06,387860,1451173,26.7273,309808,506401,61.1784,https://mainnet.observer/csv/
2025-07-07,182434,947243,19.2595,118230,360355,32.8093,https://mainnet.observer/csv/
2025-07-08,188988,952499,19.8413,103856,354753,29.2756,https://mainnet.observer/csv/
2025-07-09,335265,1205010,27.8226,192278,444726,43.2352,https://mainnet.observer/csv/
2025-07-10,261381,1187889,22.0038,161381,446575,36.1375,https://mainnet.observer/csv/
2025-07-11,208272,1108285,18.7923,112999,408758,27.6445,https://mainnet.observer/csv/
2025-07-12,285088,1089543,26.1658,169108,395744,42.7317,https://mainnet.observer/csv/
2025-07-13,311513,1102064,28.2663,191510,399761,47.9061,https://mainnet.observer/csv/
2025-07-14,294881,1211056,24.3491,167862,457360,36.7024,https://mainnet.observer/csv/
2025-07-15,264374,1148457,23.0199,156625,418737,37.4041,https://mainnet.observer/csv/
2025-07-16,239631,1113598,21.5186,151927,399196,38.0582,https://mainnet.observer/csv/
2025-07-17,237278,1153501,20.5702,139779,433844,32.2187,https://mainnet.observer/csv/
2025-07-18,264257,1241424,21.2866,160639,452162,35.5269,https://mainnet.observer/csv/
2025-07-19,280056,1147844,24.3984,185089,426040,43.444,https://mainnet.observer/csv/
2025-07-20,296546,1116200,26.5675,195351,414919,47.0817,https://mainnet.observer/csv/
2025-07-21,240372,1038923,23.1367,137651,384438,35.8058,https://mainnet.observer/csv/
2025-07-22,266415,1187394,22.437,176069,421750,41.7472,https://mainnet.observer/csv/
2025-07-23,197635,1000645,19.7508,119134,366826,32.477,https://mainnet.observer/csv/
2025-07-24,300893,1104393,27.2451,172878,409736,42.1925,https://mainnet.observer/csv/
2025-07-25,330432,1224180,26.9921,181254,427905,42.3585,https://mainnet.observer/csv/
2025-07-26,536360,1571907,34.1216,358326,573275,62.5051,https://mainnet.observer/csv/
2025-07-27,490489,1320028,37.1575,278500,472894,58.8927,https://mainnet.observer/csv/
2025-07-28,392654,1403976,27.9673,276530,502252,55.058,https://mainnet.observer/csv/
2025-07-29,194873,967499,20.1419,95004,350960,27.0698,https://mainnet.observer/csv/
2025-07-30,271854,1183704,22.9664,166558,423333,39.3444,https://mainnet.observer/csv/
2025-07-31,333050,1374013,24.2392,224134,485215,46.1927,https://mainnet.observer/csv/
2025-08-01,215916,1104114,19.5556,121795,400385,30.4195,https://mainnet.observer/csv/
2025-08-02,168896,855134,19.7508,83311,309743,26.8968,https://mainnet.observer/csv/
2025-08-03,161704,790388,20.4588,86354,283479,30.4622,https://mainnet.observer/csv/
2025-08-04,280953,1231074,22.8218,193674,443301,43.6891,https://mainnet.observer/csv/
2025-08-05,270493,1110803,24.3511,158530,411399,38.5344,https://mainnet.observer/csv/
2025-08-06,495052,1323519,37.4042,257453,496208,51.8841,https://mainnet.observer/csv/
2025-08-07,527832,1492228,35.3721,312169,565200,55.2316,https://mainnet.observer/csv/
2025-08-08,512889,1289374,39.7781,233349,474798,49.147,https://mainnet.observer/csv/
2025-08-09,323165,1009849,32.0013,156801,376121,41.689,https://mainnet.observer/csv/
2025-08-10,300789,1076596,27.9389,183393,400467,45.7948,https://mainnet.observer/csv/
2025-08-11,317652,1204181,26.3791,197538,449633,43.9332,https://mainnet.observer/csv/
2025-08-12,206182,1014291,20.3277,120963,367063,32.9543,https://mainnet.observer/csv/
2025-08-13,319686,1241293,25.7543,181960,441094,41.252,https://mainnet.observer/csv/
2025-08-14,369836,1287199,28.7318,195217,484085,40.327,https://mainnet.observer/csv/
2025-08-15,254351,1233293,20.6237,174351,430405,40.5086,https://mainnet.observer/csv/
2025-08-16,240729,1133714,21.2337,171773,401706,42.7609,https://mainnet.observer/csv/
2025-08-17,283420,1214802,23.3306,203829,440879,46.2324,https://mainnet.observer/csv/
2025-08-18,298518,1301648,22.9339,195654,478104,40.9229,https://mainnet.observer/csv/
2025-08-19,238468,1116405,21.3603,148787,412417,36.0768,https://mainnet.observer/csv/
2025-08-20,281009,1192565,23.5634,164285,424869,38.6672,https://mainnet.observer/csv/
2025-08-21,217168,1185053,18.3256,126197,447767,28.1836,https://mainnet.observer/csv/
2025-08-22,263282,1256026,20.9615,162495,459717,35.3467,https://mainnet.observer/csv/
2025-08-23,287233,1263790,22.7279,181017,467080,38.755,https://mainnet.observer/csv/
2025-08-24,253997,1338011,18.9832,149375,525890,28.4042,https://mainnet.observer/csv/
2025-08-25,253468,1272360,19.9211,146988,482127,30.4874,https://mainnet.observer/csv/
2025-08-26,241386,1221429,19.7626,137326,456605,30.0754,https://mainnet.observer/csv/
2025-08-27,263577,1335690,19.7334,167576,499276,33.5638,https://mainnet.observer/csv/
2025-08-28,327398,1537884,21.2889,215383,575612,37.4181,https://mainnet.observer/csv/
2025-08-29,228235,1495023,15.2663,142942,596157,23.9772,https://mainnet.observer/csv/
2025-08-30,156848,1508845,10.3952,90645,628513,14.4221,https://mainnet.observer/csv/
2025-08-31,136241,1162903,11.7156,69681,472908,14.7346,https://mainnet.observer/csv/
2025-09-01,446055,1422640,31.354,239858,598757,40.0593,https://mainnet.observer/csv/
2025-09-02,234930,1426050,16.4742,140780,592659,23.754,https://mainnet.observer/csv/
2025-09-03,193490,1075442,17.9917,96793,411173,23.5407,https://mainnet.observer/csv/
2025-09-04,156999,1041365,15.0763,71256,395181,18.0312,https://mainnet.observer/csv/
2025-09-05,173229,1103473,15.6985,88627,416432,21.2825,https://mainnet.observer/csv/
2025-09-06,202021,1126792,17.9289,124113,441035,28.1413,https://mainnet.observer/csv/
2025-09-07,230163,1405400,16.377,152879,586276,26.0763,https://mainnet.observer/csv/
2025-09-08,177598,1327138,13.382,107838,567934,18.9878,https://mainnet.observer/csv/
2025-09-09,238038,1475309,16.1348,143509,619514,23.1648,https://mainnet.observer/csv/
2025-09-10,176714,1512466,11.6838,102629,643239,15.955,https://mainnet.observer/csv/
2025-09-11,213409,1444989,14.7689,133659,598468,22.3335,https://mainnet.observer/csv/
2025-09-12,143728,1018000,14.1187,83518,396513,21.0631,https://mainnet.observer/csv/
2025-09-13,184569,1299494,14.2031,120001,533108,22.5097,https://mainnet.observer/csv/
2025-09-14,234383,1274648,18.3881,133037,534198,24.9041,https://mainnet.observer/csv/
2025-09-15,231241,1318553,17.5375,143875,535154,26.8848,https://mainnet.observer/csv/
2025-09-16,218800,1282990,17.0539,123915,536633,23.0912,https://mainnet.observer/csv/
2025-09-17,148019,951097,15.563,83439,362913,22.9915,https://mainnet.observer/csv/
2025-09-18,250312,1189616,21.0414,153132,448521,34.1415,https://mainnet.observer/csv/
2025-09-19,265681,1252009,21.2204,162698,478312,34.015,https://mainnet.observer/csv/
2025-09-20,276460,1266819,21.8232,134945,498549,27.0676,https://mainnet.observer/csv/
2025-09-21,226493,1237178,18.3072,134096,513490,26.1146,https://mainnet.observer/csv/
2025-09-22,144790,1134344,12.7642,75786,456797,16.5907,https://mainnet.observer/csv/
2025-09-23,96705,1188766,8.1349,49873,495947,10.0561,https://mainnet.observer/csv/
2025-09-24,91473,1238005,7.3887,45660,522936,8.7315,https://mainnet.observer/csv/
2025-09-25,120872,1080612,11.1855,70710,431725,16.3785,https://mainnet.observer/csv/
2025-09-26,101275,1071046,9.4557,51873,419078,12.3779,https://mainnet.observer/csv/
2025-09-27,123393,1258796,9.8025,66297,526116,12.6012,https://mainnet.observer/csv/
2025-09-28,158103,1438715,10.9892,102532,635424,16.136,https://mainnet.observer/csv/
2025-09-29,127211,1076491,11.8172,73346,444460,16.5023,https://mainnet.observer/csv/
2025-09-30,122261,1319667,9.2645,67994,555361,12.2432,https://mainnet.observer/csv/
2025-10-01,123355,1170003,10.5431,73875,473880,15.5894,https://mainnet.observer/csv/
2025-10-02,103773,993996,10.44,51063,381586,13.3818,https://mainnet.observer/csv/
2025-10-03,108161,1011628,10.6918,58512,387726,15.0911,https://mainnet.observer/csv/
2025-10-04,125986,1052347,11.9719,75719,422031,17.9416,https://mainnet.observer/csv/
2025-10-05,127357,1245145,10.2283,75234,525372,14.3201,https://mainnet.observer/csv/
2025-10-06,100747,1064931,9.4604,53081,431274,12.308,https://mainnet.observer/csv/
2025-10-07,113201,1070512,10.5745,56748,430492,13.1821,https://mainnet.observer/csv/
2025-10-08,202503,1104662,18.3317,123216,427474,28.8242,https://mainnet.observer/csv/
2025-10-09,166253,986073,16.8601,81049,367782,22.0372,https://mainnet.observer/csv/
2025-10-10,164519,1100889,14.9442,92524,418155,22.1267,https://mainnet.observer/csv/
2025-10-11,184291,1157289,15.9244,96005,444087,21.6185,https://mainnet.observer/csv/
2025-10-12,191677,1178774,16.2607,110714,463487,23.8872,https://mainnet.observer/csv/
2025-10-13,190657,1223708,15.5803,117765,491572,23.9568,https://mainnet.observer/csv/
2025-10-14,262125,1460854,17.9433,191099,562791,33.9556,https://mainnet.observer/csv/
2025-10-15,144645,1215825,11.8969,86860,480244,18.0866,https://mainnet.observer/csv/
2025-10-16,214534,1305823,16.429,131429,497400,26.4232,https://mainnet.observer/csv/
2025-10-17,273521,1341404,20.3907,189547,480068,39.4834,https://mainnet.observer/csv/
2025-10-18,419731,1625056,25.8287,339951,564018,60.2731,https://mainnet.observer/csv/
2025-10-19,276127,1234539,22.3668,211272,443253,47.664,https://mainnet.observer/csv/
2025-10-20,133960,1055219,12.695,69687,424653,16.4103,https://mainnet.observer/csv/
2025-10-21,199186,1131653,17.6013,103526,429039,24.1297,https://mainnet.observer/csv/
2025-10-22,205866,1267198,16.2458,126633,489141,25.8889,https://mainnet.observer/csv/
2025-10-23,214689,1155493,18.5799,137175,426260,32.1811,https://mainnet.observer/csv/
2025-10-24,296272,1534293,19.31,213146,571212,37.3147,https://mainnet.observer/csv/
2025-10-25,228504,1306197,17.4938,155122,504399,30.7538,https://mainnet.observer/csv/
2025-10-26,187754,1307798,14.3565,134040,521328,25.7113,https://mainnet.observer/csv/
2025-10-27,152651,1251840,12.1941,92801,507349,18.2914,https://mainnet.observer/csv/
2025-10-28,265762,1344359,19.7687,160285,524707,30.5475,https://mainnet.observer/csv/
2025-10-29,132686,999548,13.2746,68981,392028,17.5959,https://mainnet.observer/csv/
